epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.5623883605003357,30.614177703857422,0.26994046568870544,30.257774353027344
1,0.730878472328186,29.853790283203125,0.46815478801727295,29.53998374938965
2,0.8281956315040588,29.0389347076416,0.6663690209388733,28.735088348388672
3,0.836138904094696,28.233240127563477,0.8157738447189331,27.916126251220703
4,0.862440824508667,27.515687942504883,0.8821428418159485,27.17626953125
5,0.8867965340614319,26.847820281982422,0.8872025012969971,26.499128341674805
6,0.8846398591995239,26.221012115478516,0.887499988079071,25.866971969604492
7,0.8993688821792603,25.5888614654541,0.9110120534896851,25.24492835998535
8,0.905102550983429,24.998401641845703,0.9098215103149414,24.656187057495117
9,0.9130457639694214,24.40637969970703,0.9136903882026672,24.08562469482422
10,0.9143083691596985,23.83664894104004,0.9148809313774109,23.522069931030273
11,0.9149394631385803,23.292095184326172,0.9074404835700989,22.988603591918945
12,0.916359543800354,22.742603302001953,0.932440459728241,22.4421443939209
13,0.9301419258117676,22.210302352905273,0.9247024059295654,21.921415328979492
14,0.9246711730957031,21.70391273498535,0.9205358028411865,21.41919708251953
15,0.9215150475502014,21.20014190673828,0.9434524774551392,20.941930770874023
16,0.9312994480133057,20.70680046081543,0.9434522986412048,20.438079833984375
17,0.9306156039237976,20.226648330688477,0.9372024536132812,19.962413787841797
18,0.9207257628440857,19.780488967895508,0.9270833730697632,19.510251998901367
19,0.926301896572113,19.313356399536133,0.9389880299568176,19.053714752197266
20,0.931772768497467,18.86249351501465,0.9366071820259094,18.61777114868164
21,0.9368226528167725,18.429298400878906,0.9404761791229248,18.18653106689453
22,0.9355077147483826,18.00296401977539,0.9455357789993286,17.7708683013916
23,0.9412940740585327,17.589054107666016,0.9401785731315613,17.363666534423828
24,0.9360862374305725,17.19310188293457,0.9101190567016602,17.00494956970215
25,0.9290900826454163,16.803604125976562,0.9264881014823914,16.591392517089844
26,0.9305100440979004,16.426616668701172,0.9357143044471741,16.20228385925293
